-2.5 -2.5 -2.5 1.14061e-09
-2.4 -2.5 -2.5 1.68458e-09
-2.3 -2.5 -2.5 2.27427e-09
-2.2 -2.5 -2.5 3.18635e-09
-2.1 -2.5 -2.5 4.21854e-09
-2 -2.5 -2.5 5.58066e-09
-1.9 -2.5 -2.5 7.1274e-09
-1.8 -2.5 -2.5 9.12069e-09
-1.7 -2.5 -2.5 1.15294e-08
-1.6 -2.5 -2.5 1.41649e-08
-1.5 -2.5 -2.5 1.72173e-08
-1.4 -2.5 -2.5 2.06588e-08
-1.3 -2.5 -2.5 2.44307e-08
-1.2 -2.5 -2.5 2.84935e-08
-1.1 -2.5 -2.5 3.26835e-08
-1 -2.5 -2.5 3.71024e-08
-0.9 -2.5 -2.5 4.14657e-08
-0.8 -2.5 -2.5 4.58151e-08
-0.7 -2.5 -2.5 4.9999e-08
-0.6 -2.5 -2.5 5.39586e-08
-0.5 -2.5 -2.5 5.74142e-08
-0.4 -2.5 -2.5 6.06642e-08
-0.3 -2.5 -2.5 6.32338e-08
-0.2 -2.5 -2.5 6.51727e-08
-0.1 -2.5 -2.5 6.5833e-08
-0 -2.5 -2.5 6.61959e-08
0.1 -2.5 -2.5 6.58043e-08
0.2 -2.5 -2.5 6.56356e-08
0.3 -2.5 -2.5 6.38839e-08
0.4 -2.5 -2.5 6.03542e-08
0.5 -2.5 -2.5 5.73081e-08
0.6 -2.5 -2.5 5.37905e-08
0.7 -2.5 -2.5 5.09279e-08
0.8 -2.5 -2.5 4.66882e-08
0.9 -2.5 -2.5 4.14431e-08
1 -2.5 -2.5 3.70853e-08
1.1 -2.5 -2.5 3.27519e-08
1.2 -2.5 -2.5 2.90008e-08
1.3 -2.5 -2.5 2.48979e-08
1.4 -2.5 -2.5 2.07897e-08
1.5 -2.5 -2.5 1.74572e-08
1.6 -2.5 -2.5 1.43395e-08
1.7 -2.5 -2.5 1.16034e-08
1.8 -2.5 -2.5 9.24582e-09
1.9 -2.5 -2.5 7.36422e-09
2 -2.5 -2.5 5.65192e-09
2.1 -2.5 -2.5 4.37697e-09
2.2 -2.5 -2.5 3.23718e-09
2.3 -2.5 -2.5 2.43713e-09
2.4 -2.5 -2.5 1.70987e-09
2.5 -2.5 -2.5 1.25331e-09
-2.5 -2.4 -2.5 1.65659e-09
-2.4 -2.4 -2.5 2.4175e-09
-2.3 -2.4 -2.5 3.2486e-09
-2.2 -2.4 -2.5 4.509e-09
-2.1 -2.4 -2.5 5.94694e-09
-2 -2.4 -2.5 7.80648e-09
-1.9 -2.4 -2.5 9.9232e-09
-1.8 -2.4 -2.5 1.26295e-08
-1.7 -2.4 -2.5 1.58782e-08
-1.6 -2.4 -2.5 1.94233e-08
-1.5 -2.4 -2.5 2.35007e-08
-1.4 -2.4 -2.5 2.80809e-08
-1.3 -2.4 -2.5 3.3079e-08
-1.2 -2.4 -2.5 3.84348e-08
-1.1 -2.4 -2.5 4.39363e-08
-1 -2.4 -2.5 4.97139e-08
-0.9 -2.4 -2.5 5.53912e-08
-0.8 -2.4 -2.5 6.10256e-08
-0.7 -2.4 -2.5 6.64217e-08
-0.6 -2.4 -2.5 7.15071e-08
-0.5 -2.4 -2.5 7.59402e-08
-0.4 -2.4 -2.5 8.0077e-08
-0.3 -2.4 -2.5 8.33416e-08
-0.2 -2.4 -2.5 8.57899e-08
-0.1 -2.4 -2.5 8.66104e-08
-0 -2.4 -2.5 8.70303e-08
0.1 -2.4 -2.5 8.64784e-08
0.2 -2.4 -2.5 8.6207e-08
0.3 -2.4 -2.5 8.39123e-08
0.4 -2.4 -2.5 7.93278e-08
0.5 -2.4 -2.5 7.53592e-08
0.6 -2.4 -2.5 7.07773e-08
0.7 -2.4 -2.5 6.70488e-08
0.8 -2.4 -2.5 6.15286e-08
0.9 -2.4 -2.5 5.46898e-08
1 -2.4 -2.5 4.89995e-08
1.1 -2.4 -2.5 4.33226e-08
1.2 -2.4 -2.5 3.84038e-08
1.3 -2.4 -2.5 3.30203e-08
1.4 -2.4 -2.5 2.76196e-08
1.5 -2.4 -2.5 2.32359e-08
1.6 -2.4 -2.5 1.91201e-08
1.7 -2.4 -2.5 1.55022e-08
1.8 -2.4 -2.5 1.23798e-08
1.9 -2.4 -2.5 9.87998e-09
2 -2.4 -2.5 7.60336e-09
2.1 -2.4 -2.5 5.89975e-09
2.2 -2.4 -2.5 4.37611e-09
2.3 -2.4 -2.5 3.30071e-09
2.4 -2.4 -2.5 2.32661e-09
2.5 -2.4 -2.5 1.7082e-09
-2.5 -2.3 -2.5 2.22767e-09
-2.4 -2.3 -2.5 3.2333e-09
-2.3 -2.3 -2.5 4.33773e-09
-2.2 -2.3 -2.5 5.99492e-09
-2.1 -2.3 -2.5 7.89837e-09
-2 -2.3 -2.5 1.03301e-08
-1.9 -2.3 -2.5 1.31057e-08
-1.8 -2.3 -2.5 1.6644e-08
